pubkey: 7BACsXdze3FporEnXEbuSHStPPQ58tpZuWb7jgsUYmV | owner: Fa7LNzj3SCV364hya9dx9evL29pC1awx24iHeCEwX6vU | ts: 2026-09-11T08:05:43.000Z | dep: $326.03 | bor: $28622.82 | LTV: 87.7916 | liqThresh: 0.4000 | elevationGroup: 0
pubkey: Eosr8U6UtGZRNJ3JkqCAmSMvzCL8Xh52oxab8mQx7x29 | owner: DtP9FZc4rxmbAiMgyCt3ootQLEFCoUpq87QduN8qj38T | ts: 2026-08-21T21:43:57.000Z | dep: $910.23 | bor: $28589.00 | LTV: 31.4086 | liqThresh: 0.4000 | elevationGroup: 0
pubkey: EpBL6SW4sVEtfsXVUTCi53vzzKBV1AKEDeMmSv6XTkVs | owner: 2bGfSTp6NSi8NByBj12Dtm1m2fS9UTU37yS6DZYA3u3o | ts: 2026-09-15T19:14:27.000Z | dep: $5492.34 | bor: $28628.99 | LTV: 5.2125 | liqThresh: 0.4000 | elevationGroup: 0
pubkey: Et8gXgHBFYKFEuVkCHCUyQcBWRRZEsTxqT7W3uwS8K2U | owner: Ehq4a9QNLTVPqDLwi9k1wUotuWToYMev6tKnfyAxmaAf | ts: 2026-09-09T06:21:34.000Z | dep: $3259.13 | bor: $28525.13 | LTV: 8.7524 | liqThresh: 0.7200 | elevationGroup: 0
pubkey: EwFtFyw6WcPmbQmzqeEwmxyuBzdUpvp7MLoEJh5hEKkP | owner: DQzPd6asunBevbpEVhJXANL4VJF4e4gz652v45k8vdJd | ts: 2026-09-08T17:05:00.000Z | dep: $7494.53 | bor: $28619.19 | LTV: 3.8187 | liqThresh: 0.6500 | elevationGroup: 0
pubkey: EyGe5enpmbVphhw61yNwNSTTcQw6hBXDxweg65AyKZJy | owner: 8gjHicJSxY6uL8pgFK8XVK1roC1v2yr249RBzzT8JP5t | ts: 2026-08-31T15:07:23.000Z | dep: $214.18 | bor: $28608.02 | LTV: 133.5723 | liqThresh: 0.4000 | elevationGroup: 0
pubkey: EzHASBMwoZBkTTVB9suGjtmMDQGTRDKPjxbX23UkohvN | owner: 7hCLQBBnMhy8cKWkTjT6tqBreBUN2BZr9FdXFCudotpZ | ts: 2026-09-02T12:01:25.000Z | dep: $13691.03 | bor: $28610.61 | LTV: 2.0897 | liqThresh: 0.4000 | elevationGroup: 0
pubkey: F35KdPRLGJkHGyZ8mcYyarNkWYmkABW8zoYZRoSMfAen | owner: DkiWzpPLpNPD4se88BFavSjVS1T2xMz5vkGS4zWzuAyC | ts: 2026-08-31T20:35:52.000Z | dep: $1102.69 | bor: $28606.15 | LTV: 25.9421 | liqThresh: 0.7200 | elevationGroup: 0
pubkey: F4HEp5EsV9BmC69chyyF5aTvqmUcessYRavZY2tnnnev | owner: HinGAJdzdBECwXNV5EKrnEwgMHei3Uk5hPuxanxCJqMg | ts: 2026-09-09T03:22:31.000Z | dep: $528.82 | bor: $28619.78 | LTV: 54.1204 | liqThresh: 0.7500 | elevationGroup: 0
pubkey: F55wp9ccGYDh78Wg5G15bax7Vo7cVoZNj6ANzRYGWxMB | owner: rBcMNgyhPQxqvmZ7FZCJvXsAMUQjqZQDSNeJiATQ1nY | ts: 2026-09-11T00:03:53.000Z | dep: $208.02 | bor: $28622.36 | LTV: 137.5933 | liqThresh: 0.7500 | elevationGroup: 0
pubkey: F6ejoD7asjbRa1ZiZGCyoJc6ChbFsxRR3CVayQkawTwH | owner: 8qHbV9BLDpwBkzVFJxaKsx84tXgoBdSaYT8h7wC6JaF | ts: 2026-08-20T15:00:03.000Z | dep: $1636.52 | bor: $217038.85 | LTV: 132.6221 | liqThresh: 0.4000 | elevationGroup: 0
pubkey: F8Nt34LHCvkwNkTcRvKfd9jAUqQfok9P2Cew4JbMbji3 | owner: 2kwQnj4MUSKwedBUUpvbEDgTUVX2NqadX4obQ9vhABGj | ts: 2026-09-01T11:23:13.000Z | dep: $55083.58 | bor: $28609.19 | LTV: 0.5194 | liqThresh: 0.4000 | elevationGroup: 0
pubkey: F8YCWJDp75k8ZDJEUzVp8wLz2h33v4ybnTjAxpV6Xetd | owner: 5ix5brwPsBRVNwrts3nRgu6SmKsV4uQZrLZkUKMbBK8 | ts: 2026-09-14T17:21:56.000Z | dep: $203302.63 | bor: $28627.50 | LTV: 0.1408 | liqThresh: 0.7000 | elevationGroup: 0
pubkey: F8tZ9icnxDEtX11s7K6Lb4GsBG9fftmh8RG7wcJcwvxG | owner: fUQTsfXfF9N9JxRHREktyQPGp66Kf2sKrkSNN5yRKcG | ts: 2026-09-11T02:02:23.000Z | dep: $88.64 | bor: $28622.88 | LTV: 322.8954 | liqThresh: 0.7500 | elevationGroup: 0
pubkey: FAii3BxXWWcy17ZTgXtro5bn5ZwYErcYWJSQ5ckoRTAF | owner: 8721SMDH7seguHa8yRuASNr5p2ycZP4d6X8FwjEKH5EM | ts: 2026-09-15T16:57:37.000Z | dep: $183.49 | bor: $28610.73 | LTV: 155.9254 | liqThresh: 0.4000 | elevationGroup: 0
pubkey: FBSjwP3MXs6NRKTz9vKaaXkTqduuyQM6hZ3w6LvQUdZp | owner: AozYz4F5PqXABE7FQeyW88WU8Cfoq9VgtsjoJZE6bdSb | ts: 2026-09-12T12:30:49.000Z | dep: $109.14 | bor: $102119.88 | LTV: 935.7085 | liqThresh: 0.7500 | elevationGroup: 0
pubkey: FF4AM5nZH5LrFuVsg5TnBBnHUGSAJ6wfgjfX351YZYJC | owner: 7PZvWkzKm8p7Upm8Mk9JrdgYqoj2HDP6ec9iWERwFVT | ts: 2026-08-31T22:28:32.000Z | dep: $358.36 | bor: $28608.44 | LTV: 79.8321 | liqThresh: 0.7500 | elevationGroup: 0
pubkey: FJCoXZHHeUEx7MFsJrFjvspphnLWqE82sLGCQbhoxhmF | owner: 7dZvWJouQnvEtEttXAX362qwBuxcJpw5uGB92HQShvHq | ts: 2026-09-01T20:37:02.000Z | dep: $76.38 | bor: $28409.38 | LTV: 371.9238 | liqThresh: 0.6500 | elevationGroup: 0
pubkey: FJYjJfrzT1saGFek9MwzhZRrjvGYrrAy31rpZiP3hN4Q | owner: EW34qeNFpHUCRfju64g1QJrRTgs5RHGmug1MUAtU386a | ts: 2026-09-15T19:24:18.000Z | dep: $3721.15 | bor: $28616.45 | LTV: 7.6902 | liqThresh: 0.7500 | elevationGroup: 0
pubkey: FPhsSsvCAgABK16cYc1X6AnfixY3mQQGfvFkAo8EdZha | owner: 9y1Nfgd4FgEcpYpBdsUrCJVV712pW2PuCDRaXdBJMrbT | ts: 2026-09-15T10:23:08.000Z | dep: $438.88 | bor: $28385.49 | LTV: 64.6765 | liqThresh: 0.5000 | elevationGroup: 0
pubkey: FS8V46RGGBa9WRzJAgrV7wHAaHQGW5g2fQUD6VKhNpE3 | owner: Bua9z61GyhA2zF3M6BHUmnZz5udkVavFRfeGy8gAdM6V | ts: 2026-09-01T03:37:23.000Z | dep: $443.29 | bor: $28608.51 | LTV: 64.5362 | liqThresh: 0.7500 | elevationGroup: 0
pubkey: FSoBXKf3UxXo2RVcRdQhFMyY2FiEqvG1rLWjaeAMUPtj | owner: G5DVbCz9mQfAbuPpFbsh38m8J1WJoWDz6zh4JvGcLjPV | ts: 2026-09-11T17:52:17.000Z | dep: $20556.46 | bor: $28623.38 | LTV: 1.3924 | liqThresh: 0.6500 | elevationGroup: 0
pubkey: FTnQ4nrpULnV7Z5by11sfXjPqXeMcTXVBsfjLJspgkNw | owner: 8mhJnPL9VWkrf82Jxf47fDyFyyXxW4xnXcfGYmAk5kCq | ts: 2026-09-08T01:40:33.000Z | dep: $380.36 | bor: $28618.30 | LTV: 75.2408 | liqThresh: 0.7500 | elevationGroup: 0
pubkey: FXX49XwYwRuxRsuYt2CPMUubhoQppNa5APtjpEJScDR7 | owner: ATbE6gEhDxyHgQaM4r4jV7c36gY7QidEyQcqm1CTuba4 | ts: 2026-09-15T04:55:30.000Z | dep: $105.84 | bor: $28581.10 | LTV: 270.0282 | liqThresh: 0.7500 | elevationGroup: 0
pubkey: FXYEShsGbAvMYaetJG3oxB4fKStxuH6TKLtHAgosQcPB | owner: 3wyj1HrBygzu6KEZNd6J6HcHunXSQRhV1hkBDSDcZ2Ys | ts: 2026-09-01T05:04:25.000Z | dep: $14.76 | bor: $102064.10 | LTV: 6917.2371 | liqThresh: 0.7500 | elevationGroup: 0
pubkey: FYMpeyorCjDjrmq27sCTjr9Yesat33Yfo4wcnULWP2Yi | owner: DGCpMpvsB3i4L4gXRVbyev8d1d8XTH2uYznLfbGb8tUH | ts: 2026-09-15T14:00:21.000Z | dep: $2993.13 | bor: $28628.69 | LTV: 9.5648 | liqThresh: 0.6500 | elevationGroup: 0
pubkey: FYgyi32gdHJnZnP9Ea2MBb5inYxkLA2doRkpVQUxjyMp | owner: 5WG2G39GwG6Aofv8DhM19yrfdGidcgpYdwo5e4gRvFHp | ts: 2026-09-08T13:03:17.000Z | dep: $1466.19 | bor: $28597.35 | LTV: 19.5046 | liqThresh: 0.4000 | elevationGroup: 0
pubkey: FaoQef5pdDM3HRDMNjE8FLt8d8YQ3s9UDjQTnSgzHi99 | owner: HcY1ukrhGJdtip2Je3dskJFshxpFjcPLGstBc8mZGcod | ts: 2026-09-04T11:30:55.000Z | dep: $355.52 | bor: $28613.32 | LTV: 80.4821 | liqThresh: 0.7200 | elevationGroup: 0
pubkey: FbtUdteMVdZwcdgPgwatZD39Bm4NSA7oEo3HWhgX4zbu | owner: 2dZyWBUhiTKYK3jvyxtviDJG2swvEmwbvhFpQw1o3hfV | ts: 2026-08-21T09:04:12.000Z | dep: $177.16 | bor: $28440.54 | LTV: 160.5366 | liqThresh: 0.4000 | elevationGroup: 0
pubkey: FciyjG9w6tbTpPrVoWN8S47xoV1AwCVciSVwdb8Bq21T | owner: ETGn5rwgFBmATdmMt43bYjfsgQFSk44trENUnJz1UAvz | ts: 2026-09-03T21:44:31.000Z | dep: $13556.21 | bor: $28548.23 | LTV: 2.1059 | liqThresh: 0.4000 | elevationGroup: 0
pubkey: FdJ86bHCSchkbtm5vMFBVU2MpM7Q3dkwZxESdBd7JonC | owner: UraJ5yHhHvnNS7Q2L1A4VZP3HEt3ftHisENxwqkfZfB | ts: 2026-09-10T20:31:04.000Z | dep: $370.75 | bor: $28622.15 | LTV: 77.2016 | liqThresh: 0.6500 | elevationGroup: 0
pubkey: FeMuw2SjVcnYgcLCvbSxcoCbVsMJWDAozeqqNGHmJjSC | owner: hS2x9psfmKy8YdggTfsH1YpnkfcQGqUz75b1TYXtE7E | ts: 2026-09-09T11:34:01.000Z | dep: $80033.54 | bor: $28620.26 | LTV: 0.3576 | liqThresh: 0.4000 | elevationGroup: 0
pubkey: Feqo19rsyoLiAFq7xtg26Q2vchwBReUmeKar55ZbnwiV | owner: 8PfjuWNGJ5KGgqCTkNuf6XpreTwLKD4pZjYDVFrNfmfi | ts: 2026-09-15T23:16:59.000Z | dep: $3779.68 | bor: $28629.22 | LTV: 7.5745 | liqThresh: 0.4000 | elevationGroup: 0
pubkey: Ffgm8cRrfTBqewBVy4Qjxx9d5XaatRtW6wvJq7dePzCP | owner: 9P6CiR67ieXvkofjXahiprRo2A96oNLwXDmaZXU9AmpQ | ts: 2026-09-15T04:13:54.000Z | dep: $104.75 | bor: $28581.09 | LTV: 272.8392 | liqThresh: 0.7500 | elevationGroup: 0
pubkey: Fn6u2T4kvFQAHmfxTTs279Eg3MhJJMQ2NPr4muKSVq51 | owner: 4qeWi3k9ewKmV9zrj1FHqeSxQETLZMHcfnrYuNi9K5Cq | ts: 2026-09-14T03:44:20.000Z | dep: $3246.56 | bor: $28626.72 | LTV: 8.8176 | liqThresh: 0.4000 | elevationGroup: 0
pubkey: Fnpr2eDv9AHZ2rUqQYrbdt8rRrDRgbFvFneyiDit8VCm | owner: B2He3GawmJbhn3s9RJbF2Q1ZJmQrM1HxnnQCXcvtu1oo | ts: 2026-08-27T18:43:10.000Z | dep: $4017.60 | bor: $28602.70 | LTV: 7.1194 | liqThresh: 0.7500 | elevationGroup: 0
pubkey: FqYVRh1JN5o9VXYDKCb8KRUgcXe8bwJMYS2Su4DcEK8T | owner: 3EFUnDoVr3ALSKfdthWbj1PjLQCtQwu8QJc695PLwYnF | ts: 2026-09-15T05:01:34.000Z | dep: $937.38 | bor: $28617.06 | LTV: 30.5287 | liqThresh: 0.4000 | elevationGroup: 0
pubkey: Fr7f6e95CoLHEMoGE1T8zGVbW1xGEBcx4tEr34ZNpeKe | owner: ABfYQoVvzmt9EFB9FXYpni2dbvGYPoBq4iX94Bt82G3Q | ts: 2026-09-05T22:11:54.000Z | dep: $6090.08 | bor: $28615.25 | LTV: 4.6987 | liqThresh: 0.7500 | elevationGroup: 0
pubkey: Ft2Aj7CneiEbDp8P8vtSi5jgSv7A9rBHAu1f3K8jjSPb | owner: C5M75qeWEv6r9afRCQs4PZ3zQ343zQD43W2RXhNgqHtR | ts: 2026-08-28T11:53:13.000Z | dep: $53521.09 | bor: $28483.91 | LTV: 0.5322 | liqThresh: 0.4000 | elevationGroup: 0
pubkey: FudXjypA1xDLCfpk1515SmFpWS2vMcWxqp7JcUq1mxhA | owner: ARWS1x8repPZK7hr1vNfHcdAB8JGy3GzANyXxeFBwHWK | ts: 2026-08-25T21:16:52.000Z | dep: $9.74 | bor: $28600.08 | LTV: 2937.0609 | liqThresh: 0.6500 | elevationGroup: 0
pubkey: FwEw49PhPUYadMvDN3KDtHKJ5mK7MHDKKZUPeZCqDqPH | owner: 3yGcixciLeYVaffkw9vuizPzhXpUh87NFNo4Vy2jafbk | ts: 2026-09-09T14:49:33.000Z | dep: $1426.64 | bor: $28453.09 | LTV: 19.9441 | liqThresh: 0.4000 | elevationGroup: 0
pubkey: Fz5fv5zg1LDjcyauq5thyG4PjtHA2rZY6bCs2oBWPrzD | owner: 6AjgQsW45vf4DeE32gwq1ATDRcMfDmtsWbozthj4swQU | ts: 2026-08-24T22:04:47.000Z | dep: $164.06 | bor: $28457.87 | LTV: 173.4582 | liqThresh: 0.6500 | elevationGroup: 0
pubkey: FzML72eyNdAwqz61HNi7cyR319okhhKYpthg8m8YwFyP | owner: FC7LYTPsM4HRPn73DadHuwP7VPCcnqMJLAdAkjEcTF3x | ts: 2026-09-04T05:09:48.000Z | dep: $18155.94 | bor: $28610.33 | LTV: 1.5758 | liqThresh: 0.4000 | elevationGroup: 0
pubkey: G2ejLqWZFz4QX8cpTaZjzddxLwXj5qPnR4SvcRq3yxi7 | owner: F3XFAGTzpFj8JxXisLi7tVHdRe9iFsgyBdtkezisb9iG | ts: 2026-09-05T13:55:09.000Z | dep: $4525.65 | bor: $28614.86 | LTV: 6.3228 | liqThresh: 0.4000 | elevationGroup: 0
pubkey: G3HPK6Ww8gh9UUWhWGfJwDQFxtkmKLNv8jLfbbwREq1G | owner: AeiaZrJnsENXfCkTbLg4zMzckkRqtBgZcdHNBZYCTY29 | ts: 2026-09-09T14:46:11.000Z | dep: $1117.96 | bor: $28456.84 | LTV: 25.4543 | liqThresh: 0.4000 | elevationGroup: 0
pubkey: G4in7yQAKYBUzXdsP4dEkYtYQekFjFynjLCZn6dMNycY | owner: CbyLNTo3jRVZxUopn6vrYW8zZu9NsmxkBqSK8GVArkAK | ts: 2026-09-15T07:34:54.000Z | dep: $140.47 | bor: $28626.01 | LTV: 203.7835 | liqThresh: 0.4000 | elevationGroup: 0
pubkey: G8dsFnSwBcULm5ZLorASpFNNAetooERLrxo9ZfqY6U3Z | owner: DZKCK56YExXWa1cXen4Ee2dz3Kn4nCQRuoty5rhfQV6Q | ts: 2026-09-04T15:24:42.000Z | dep: $1149957.30 | bor: $28613.57 | LTV: 0.0249 | liqThresh: 0.7200 | elevationGroup: 0
pubkey: G8xyzppkcbNXxqHVoBvJ9aP8nsX1JGv8a3rHLo4oXn3a | owner: BsKyX4rhf7P4gsJWSugLgEmh4oTvhx4ps2FMwpwegxCX | ts: 2026-08-31T17:34:56.000Z | dep: $994.52 | bor: $28347.11 | LTV: 28.5034 | liqThresh: 0.6500 | elevationGroup: 0
pubkey: GEAMMibMJ13pZ2G6Gkczk16yqrkmafDAJj3eSoj8BzUj | owner: 3kaGxJeCfRdvyCBmSZKa1jFM6GCiV9TnUtavyYpvqXvg | ts: 2026-08-20T17:57:26.000Z | dep: $17.46 | bor: $28592.98 | LTV: 1637.9723 | liqThresh: 0.6500 | elevationGroup: 0
pubkey: GGNfzeS476JiDHeSgxMHDyNQ7sf2BSYZTe4kbXb8bAvU | owner: 9yCp1gzxs2iuthYxtX3tW7jZGzTBy7wiPVcUbakNR92S | ts: 2026-09-10T21:01:16.000Z | dep: $1586.34 | bor: $28622.17 | LTV: 18.0429 | liqThresh: 0.4000 | elevationGroup: 0
pubkey: GPB9FGQdgw8k8wkBxDGStLUmCFrBmJrxYJfezr4gyKrN | owner: 4rggoCfLuHA42uffhBaL7MpwhtCWtAZoV1AcS55o9aAy | ts: 2026-09-11T02:59:15.000Z | dep: $1860.08 | bor: $28622.52 | LTV: 15.3878 | liqThresh: 0.4000 | elevationGroup: 0
pubkey: GPLTG1otac9NYduabc6YwRq1F3MERBMqJE5AxNyTwFyU | owner: E7ETBb6utYE2BP7U53Ro6YEfcbdxoaLRdU5uVfCbj2cr | ts: 2026-09-12T14:36:50.000Z | dep: $35.33 | bor: $28624.98 | LTV: 810.1509 | liqThresh: 0.6500 | elevationGroup: 0
pubkey: GS3KKrsEUuLXoKbqEAdeXKUUWb7MPX67JaDyXMxUH4W6 | owner: 5CiVftdHRgHEpjvtBdnLgxASy42JUfCC8XYsTDd8Euex | ts: 2026-09-15T14:36:39.000Z | dep: $475.79 | bor: $28628.72 | LTV: 60.1703 | liqThresh: 0.7000 | elevationGroup: 0
pubkey: GUMFDPGPSSiY11jDt8kZyMGx3zZkoJLQsRV6ueX5NP5N | owner: 4HHpmEPbiRD5v1j3kBQ6s9H6oExe3CNPpFp21Pwhsnuf | ts: 2026-08-24T16:21:22.000Z | dep: $2543.81 | bor: $28522.61 | LTV: 11.2126 | liqThresh: 0.6500 | elevationGroup: 0
pubkey: GVr3FPJeCu3mpHhFxdd1FJRz78dYqQmc8ynxenBXU9Xi | owner: Hf1GxW7SQvi4dC1J3aB1R4A61cDHxEYgqyPUXsydaGPw | ts: 2026-09-12T09:24:28.000Z | dep: $3.33 | bor: $28624.14 | LTV: 8595.7549 | liqThresh: 0.5000 | elevationGroup: 0
pubkey: GaRrjeJBDGHYEi7hZo8QPuXVFDhUcvh1XZrWD3QrtZoY | owner: Bc8k34Hu5A3RW9Bj7oZXzXXvt5eUrhooFh25RoeSSAxz | ts: 2026-09-15T05:17:15.000Z | dep: $103.44 | bor: $28579.65 | LTV: 276.3019 | liqThresh: 0.7500 | elevationGroup: 0
pubkey: GbirncARGHPH8UGM7tuEMJXYLD2U6nM55CwG3oWMG14x | owner: 57bLcKp6G8kPh86oGxAA8fkVRWXswuQm7EvPnSqf4N6m | ts: 2026-08-25T17:43:03.000Z | dep: $154.81 | bor: $28599.29 | LTV: 184.7396 | liqThresh: 0.4000 | elevationGroup: 0
pubkey: Gf3kG9k93bhHPdQtFKThCzqdkybTR286Qbb1DCrXZhaY | owner: Bjj5BqtAxodUz9h3yvD8kGhuA1fuKchnkHzo98J63B9Y | ts: 2026-09-15T05:40:59.000Z | dep: $108.57 | bor: $28581.06 | LTV: 263.2596 | liqThresh: 0.7500 | elevationGroup: 0
pubkey: GgwuHJrQ8Q55cWcRjf2jWx9JJjHLrotgTUXt8uRMAFXP | owner: BF8g3ghv52zXv7P4FTZuLMKdi5tQZxWFADhx6rxpLu2N | ts: 2026-09-03T22:59:57.000Z | dep: $15800.10 | bor: $28612.62 | LTV: 1.8109 | liqThresh: 0.4000 | elevationGroup: 0
pubkey: GhLyqpLAQ5nEGTGcuosArG4hWjqYvMBNxweWiD8XSJD6 | owner: 7efNvRzdkDaELknhuunbd6s6WhXJKNqory99xkwQ17UY | ts: 2026-09-15T13:20:27.000Z | dep: $68.12 | bor: $28628.65 | LTV: 420.2663 | liqThresh: 0.6500 | elevationGroup: 0
pubkey: GiXs89KuSogExbMksZ3bbkyZ5gUpatg5LnKXwqWTmavb | owner: 8mASzycs3KMrtUBB3yT1fJpCCqefekEFeRq1kegnxjGF | ts: 2026-09-14T09:09:10.000Z | dep: $320.99 | bor: $28627.03 | LTV: 89.1828 | liqThresh: 0.4000 | elevationGroup: 0
pubkey: GkvSQhATZ1DVMEyFrjgpJxEd1jc4N4AuN3Cn9cSZkG3w | owner: 6RscwM1tgrK6M3o1Apacr49upaTQLZ7biG9Be3D1gzda | ts: 2026-09-07T06:12:19.000Z | dep: $773.25 | bor: $28617.18 | LTV: 37.0090 | liqThresh: 0.6500 | elevationGroup: 0
pubkey: Go74tF6aRztME46pgoQTLPDbaAvxk4Sv1kYRSs2Yta3y | owner: CQKP4ALnaiepRSTeobrqMmsiLYcBazsr8896s42dGNd4 | ts: 2026-09-07T08:35:31.000Z | dep: $294.55 | bor: $28615.72 | LTV: 97.1510 | liqThresh: 0.7200 | elevationGroup: 0
pubkey: GpzD7xgfPdkt2kPPQRXjjMKkqyRANqB8gwW5izNSd7b4 | owner: 6S1MtVV3D5LwyUJt2ETK4fBsK69gGpeGZsyT4FD3mAx1 | ts: 2026-08-27T15:14:32.000Z | dep: $882.55 | bor: $28602.50 | LTV: 32.4088 | liqThresh: 0.6500 | elevationGroup: 0
pubkey: GrNfY8rR49HsxGFU6W36XGpEaJVW25kJvoLobix8F4Mo | owner: GBPKabosevVwhcrwatKqcKxzqi23mYQJCwJBv9woK9kJ | ts: 2026-09-14T08:29:25.000Z | dep: $284665.81 | bor: $28626.99 | LTV: 0.1006 | liqThresh: 0.6500 | elevationGroup: 0
pubkey: GwRziH6qkyANZHmpVkTQfNKghAqwjTWSe6KyVo9myE2q | owner: Ceo2GZNAvSFGE4ayzw4PTRsR9DZzAb7FFiV2WwKtcjYx | ts: 2026-09-13T17:30:11.000Z | dep: $3128.16 | bor: $28626.13 | LTV: 9.1511 | liqThresh: 0.5000 | elevationGroup: 0
pubkey: GwktoYrBo7KYPh5851MZRRXf1gY89NzWmKoTWGsvJrQL | owner: 4M827Lb7MnBd3pSXXXMpAh7xRrVeUiNYWTpSsr7FkRk5 | ts: 2026-09-10T02:27:39.000Z | dep: $4490.74 | bor: $28618.44 | LTV: 6.3728 | liqThresh: 0.7200 | elevationGroup: 0
pubkey: H381AA6wuFUqsbZPTNtBQ8bKC7qRhY5jY6Bav6YT184f | owner: 82hjDQQzDoncNjUY2WkdAikLRJb8MfniREPdW9smsruJ | ts: 2026-08-23T13:59:11.000Z | dep: $2065.83 | bor: $28482.63 | LTV: 13.7875 | liqThresh: 0.6500 | elevationGroup: 0
pubkey: H4Zoqaw99GQjC375HcbAKAgwpJgaHDi7TWisyB9enN5H | owner: Hs2HM95zkqFmRTqv1g5SVZ4XG3gqD6BP1VzgHjRBZ68g | ts: 2026-09-12T14:44:36.000Z | dep: $271.74 | bor: $28624.58 | LTV: 105.3384 | liqThresh: 0.7500 | elevationGroup: 0
pubkey: HBU5ZAAuuvvDS9cySFqmsC2Ns2HpD12o5FuTc7if22u2 | owner: 4jQsjyRqhjb3M5CqsLrfRKKM6i3vyD4whKtSvnWDXAVc | ts: 2026-09-09T12:30:12.000Z | dep: $91755.70 | bor: $28597.15 | LTV: 0.3117 | liqThresh: 0.7000 | elevationGroup: 0
pubkey: HCeV5rRESH48sQ1714thpke4WfoGBDYQfGVRbCYbXimd | owner: 9DXkdYptZTka6AAk6zxkGWqdbPvtpqx3TjnaLqzpofDZ | ts: 2026-09-15T05:56:16.000Z | dep: $102.80 | bor: $28572.64 | LTV: 277.9525 | liqThresh: 0.7500 | elevationGroup: 0
pubkey: HKNspStbXRJuQzQphxaRYxeSzK3ec8d3dGr2V2G1FuG7 | owner: DMiEU6j8ZwUKMUyWQwaEuerXAs1ae4ocp2HyRn6akhfN | ts: 2026-08-21T13:37:18.000Z | dep: $5.21 | bor: $28594.11 | LTV: 5488.5498 | liqThresh: 0.7200 | elevationGroup: 0
pubkey: HM8UCh6qV2HByndy2vuonaMuicJ2V5JXvxXQCSCV4yEd | owner: 5zZvZkncziqSEqnefJA2Jp4kwcaFMyNJSATxfpRvLsEg | ts: 2026-09-08T23:01:37.000Z | dep: $49.29 | bor: $28619.53 | LTV: 580.6289 | liqThresh: 0.7500 | elevationGroup: 0
pubkey: HNwCv4LeL23t6j5d2sbAr36ZYAWJcqzoN9ArB2utVW6z | owner: 92f976evSLxNb2pNViJYE4ph3EzBxvawsz4dF74Sgbzk | ts: 2026-09-14T13:55:25.000Z | dep: $5331.22 | bor: $28553.55 | LTV: 5.3559 | liqThresh: 0.4000 | elevationGroup: 0
pubkey: HVZV63QNw2HUV73zhzG55nD4vS2fd2jBBpgvYWVM1dvs | owner: 5yXGsdNWa691fhjTna2LXeAp1pEDuz7LTe5C3xbJTVTN | ts: 2026-08-30T16:30:03.000Z | dep: $2023.94 | bor: $28575.04 | LTV: 14.1185 | liqThresh: 0.6500 | elevationGroup: 0
pubkey: HbJKi9HkcRzzNgm2tHSX6BQR7T9edDVD2E7Kf8sPZqyj | owner: DjWB8pqaT5XNDs3xJpkP5vw4CF3GU3tPFCCfhTN8wwbw | ts: 2026-09-07T10:14:12.000Z | dep: $4433.51 | bor: $28617.41 | LTV: 6.4548 | liqThresh: 0.4000 | elevationGroup: 0
pubkey: HdAE7yJNGdsfUjfbQahykiVFxUN9E5JcajNkPKWfzaAr | owner: 6oPE29qDmHc3N6hsYqfyQqyb8aJcFzUfzAEZvUxazhzb | ts: 2026-09-13T17:24:44.000Z | dep: $36457.13 | bor: $218029.45 | LTV: 5.9804 | liqThresh: 0.9000 | elevationGroup: 0
pubkey: HeSDLcx6KxETnKVYABzaotwPxkepq3rJTdDgW4DYsJKi | owner: 8upgdGN3ZJutgQ2u1j7SmnUPxdE7FQFYBs9xSWrQ6qdm | ts: 2026-09-13T21:51:19.000Z | dep: $1375.64 | bor: $28526.63 | LTV: 20.7369 | liqThresh: 0.5000 | elevationGroup: 0
pubkey: HetpRQJAknKLjqafDCKHHXAPPyNxYJzVVvPYuxJ8Ed6g | owner: CzReGUmLLA5Cvd6HPMBY8jQUJPFv64qsWPxdmHMDNYRq | ts: 2026-09-16T00:04:29.000Z | dep: $6219.90 | bor: $28619.50 | LTV: 4.6013 | liqThresh: 0.4000 | elevationGroup: 0
pubkey: HiDtvswZ5KBmFkrCadq7PShtvM2JsxEcExnegCj2v6xX | owner: AaUT93YskukJPaHNXnnWJCPUuBfQXDouHnNgBqUQEyXm | ts: 2026-09-14T19:38:56.000Z | dep: $62.18 | bor: $28621.65 | LTV: 460.2832 | liqThresh: 0.7500 | elevationGroup: 0
pubkey: HjBRfCDQG2Mof6AqF2LSyaZFiuMAihwg6aAnyu4orRBH | owner: GzNpLjFfsYT3h78DTevvrnCayFFsjVxRUh7AqyENmnTs | ts: 2026-09-15T19:02:35.000Z | dep: $2589.91 | bor: $28628.98 | LTV: 11.0540 | liqThresh: 0.4000 | elevationGroup: 0
pubkey: Hmn5U7rqfykXLWFUeUtPqBL2g3nrhdXuztpJZrbhiZH6 | owner: B3BCrnfFAgyQqoTJMv79CWYyrgp57mTQdzv2zj3MBHzK | ts: 2026-08-30T02:28:00.000Z | dep: $44364.70 | bor: $28605.91 | LTV: 0.6448 | liqThresh: 0.7500 | elevationGroup: 0
pubkey: Hmy3CwVMY4oamsZQHBMXJQNq8rwExdSNavtJ8EfTW79q | owner: WScB9z8AAFT9xMSgLKJDZj4gzQA1mL9xL3P6SVuGUKT | ts: 2026-08-24T21:51:07.000Z | dep: $3903.65 | bor: $28577.84 | LTV: 7.3208 | liqThresh: 0.6500 | elevationGroup: 0
